  0.71999926706764894        1.2566363651193668E-003
  0.71999774398348659        1.8849528862520202E-003
  0.71999545935887022        2.5132674136730420E-003
  0.71999241319505636        3.1415792828111198E-003
  0.71998860549343047        3.7698878290927762E-003
  0.71998403625550689        4.3981923879413010E-003
  0.71997870548292875        5.0264922947756809E-003
  0.71997261317746819        5.6547868850095329E-003
  0.71996575934102636        6.2830754940500352E-003
  0.71995814397563318        6.9113574572968592E-003
  0.71994976708344771        7.5396321101411003E-003
  0.71994062866675779        8.1678987879642093E-003
  0.71993072872798036        8.7961568261369256E-003
  0.71992006726966140        9.4244055600182057E-003
  0.71990864429447587        1.0052644324954157E-002
  0.71989645980522776        1.0680872456276969E-002
  0.71988351380485027        1.1309089289303843E-002
  0.71986980629640562        1.1937294159335926E-002
  0.71985533728308515        1.2565486401657239E-002
  0.71984010676820942        1.3193665351533612E-002
  0.71982411475522823        1.3821830344211607E-002
  0.71980736124772071        1.4449980714917463E-002
  0.71978984624939513        1.5078115798856016E-002
  0.71977156976408918        1.5706234931209630E-002
  0.71975253179576992        1.6334337447137137E-002
  0.71973273234853385        1.6962422681772761E-002
  0.71971217142660682        1.7590489970225047E-002
  0.71969084903434433        1.8218538647575798E-002
  0.71966876517623135        1.8846568048878999E-002
  0.71964591985688253        1.9474577509159756E-002
  0.71962231308104208        2.0102566363413222E-002
  0.71959794485358408        2.0730533946603524E-002
  0.71957281517951233        2.1358479593662702E-002
  0.71954692406396037        2.1986402639489630E-002
  0.71952027151219178        2.2614302418948955E-002
  0.71949285752960002        2.3242178266870021E-002
  0.71946468212170867        2.3870029518045805E-002
  0.71943574529417131        2.4497855507231839E-002
  0.71940604705277178        2.5125655569145144E-002
  0.71937558740342400        2.5753429038463165E-002
  0.71934436635217236        2.6381175249822694E-002
  0.71931238390519148        2.7008893537818802E-002
  0.71927964006878653        2.7636583237003770E-002
  0.71924613484939326        2.8264243681886014E-002
  0.71921186825357797        2.8891874206929020E-002
  0.71917684028803763        2.9519474146550272E-002
  0.71914105095960001        3.0147042835120180E-002
  0.71910450027522377        3.0774579606961006E-002
  0.71906718824199845        3.1402083796345799E-002
  0.71902911486714471        3.2029554737497322E-002
  0.71899028015801436        3.2656991764586973E-002
  0.71895068412209040        3.3284394211733730E-002
  0.71891032676698707        3.3911761413003061E-002
  0.71886920810045007        3.4539092702405870E-002
  0.71882732813035666        3.5166387413897410E-002
  0.71878468686471575        3.5793644881376215E-002
  0.71874128431166795        3.6420864438683039E-002
  0.71869712047948564        3.7048045419599766E-002
  0.71865219537657310        3.7675187157848358E-002
  0.71860650901146672        3.8302288987089761E-002
  0.71856006139283501        3.8929350240922853E-002
  0.71851285252947872        3.9556370252883354E-002
  0.71846488243033102        4.0183348356442758E-002
  0.71841615110445756        4.0810283885007272E-002
  0.71836665856105653        4.1437176171916723E-002
  0.71831640480945891        4.2064024550443502E-002
  0.71826538985912847        4.2690828353791475E-002
  0.71821361371966208        4.3317586915094922E-002
  0.71816107640078963        4.3944299567417459E-002
  0.71810777791237423        4.4570965643750959E-002
  0.71805371826441233        4.5197584477014489E-002
  0.71799889746703383        4.5824155400053225E-002
  0.71794331553050228        4.6450677745637381E-002
  0.71788697246521493        4.7077150846461135E-002
  0.71782986828170303        4.7703574035141555E-002
  0.71777200299063182        4.8329946644217518E-002
  0.71771337660280066        4.8956268006148641E-002
  0.71765398912914324        4.9582537453314202E-002
  0.71759384058072773        5.0208754318012069E-002
  0.71753293096875681        5.0834917932457618E-002
  0.71747126030456809        5.1461027628782664E-002
  0.71740882859963395        5.2087082739034375E-002
  0.71734563586556177        5.2713082595174210E-002
  0.71728168211409427        5.3339026529076822E-002
  0.71721696735710938        5.3964913872529004E-002
  0.71715149160662073        5.4590743957228592E-002
  0.71708525487477748        5.5216516114783398E-002
  0.71701825717386469        5.5842229676710133E-002
  0.71695049851630344        5.6467883974433322E-002
  0.71688197891465089        5.7093478339284236E-002
  0.71681269838160067        5.7719012102499800E-002
  0.71674265692998285        5.8344484595221534E-002
  0.71667185457276417        5.8969895148494454E-002
  0.71660029132304826        5.9595243093266012E-002
  0.71652796719407563        6.0220527760385001E-002
  0.71645488219922415        6.0845748480600481E-002
  0.71638103635200900        6.1470904584560705E-002
  0.71630642966608304        6.2095995402812035E-002
  0.71623106215523680        6.2721020265797858E-002
  0.71615493383339868        6.3345978503857509E-002
  0.71607804471463532        6.3970869447225187E-002
  0.71600039481315159        6.4595692426028889E-002
  0.71592198414329089        6.5220446770289306E-002
  0.71584281271953532        6.5845131809918758E-002
  0.71576288055650572        6.6469746874720112E-002
  0.71568218766896219        6.7094291294385683E-002
  0.71560073407180402        6.7718764398496181E-002
  0.71551851978007008        6.8343165516519602E-002
  0.71543554480893889        6.8967493977810157E-002
  0.71535180917372887        6.9591749111607190E-002
  0.71526731288989842        7.0215930247034083E-002
  0.71518205597304640        7.0840036713097201E-002
  0.71509603843891212        7.1464067838684767E-002
