   0.0000000000000000        0.0000000000000000       0.17453292519943295        1.5230870989335428E-002
   9.9999997764825821E-003  -1.7453292129831807E-003  0.17451547190769323        1.5229348054613279E-002
   1.9999999552965164E-002  -3.4904838930528651E-003  0.17448056706954287        1.5227825881358455E-002
   2.9999999329447746E-002  -5.2352895247488483E-003  0.17442821417546556        1.5226305078425015E-002
   3.9999999105930328E-002  -6.9795716275157602E-003  0.17435841846075045        1.5224786254118895E-002
   4.9999998882412910E-002  -8.7231557731511210E-003  0.17427118690496871        1.5223270015954598E-002
   5.9999998658895493E-002  -1.0465867603248162E-002  0.17416652823127554        1.5221756970412210E-002
   6.9999998435378075E-002  -1.2207532846631664E-002  0.17404445290553783        1.5220247722694783E-002
   7.9999998211860657E-002  -1.3947977336785076E-002  0.17390497313528760        1.5218742876486287E-002
   8.9999997988343239E-002  -1.5687027029267161E-002  0.17374810286850126        1.5217243033710127E-002
   9.9999997764825821E-002  -1.7424508019116446E-002  0.17357385779220477        1.5215748794288390E-002
  0.10999999754130840       -1.9160246558241712E-002  0.17338225533090501        1.5214260755901876E-002
  0.11999999731779099       -2.0894069072796808E-002  0.17317331464484723        1.5212779513751032E-002
  0.12999999709427357       -2.2625802180538029E-002  0.17294705662809912        1.5211305660317882E-002
  0.13999999687075615       -2.4355272708162342E-002  0.17270350390646133        1.5209839785129032E-002
  0.14999999664723873       -2.6082307708624713E-002  0.17244268083520492        1.5208382474519867E-002
  0.15999999642372131       -2.7806734478432821E-002  0.17216461349663589        1.5206934311400043E-002
  0.16999999620020390       -2.9528380574917391E-002  0.17186932969748683        1.5205495875020293E-002
  0.17999999597668648       -3.1247073833476472E-002  0.17155685896613634        1.5204067740740762E-002
  0.18999999575316906       -3.2962642384791886E-002  0.17122723254965616        1.5202650479800855E-002
  0.19999999552965164       -3.4674914672016180E-002  0.17088048341068646        1.5201244659090746E-002
  0.20999999530613422       -3.6383719467928281E-002  0.17051664622413956        1.5199850840924636E-002
  0.21999999508261681       -3.8088885892056237E-002  0.17013575737373252        1.5198469582815829E-002
  0.22999999485909939       -3.9790243427765257E-002  0.16973785494834867        1.5197101437253736E-002
  0.23999999463558197       -4.1487621939309376E-002  0.16932297873822880        1.5195746951482873E-002
  0.24999999441206455       -4.3180851688845029E-002  0.16889117023099201        1.5194406667283977E-002
  0.25999999418854713       -4.4869763353404833E-002  0.16844247260748713        1.5193081120757302E-002
  0.26999999396502972       -4.6554188041829876E-002  0.16797693073747449        1.5191770842108180E-002
  0.27999999374151230       -4.8233957311658852E-002  0.16749459117513904        1.5190476355434947E-002
  0.28999999351799488       -4.9908903185972284E-002  0.16699550215443482        1.5189198178519299E-002
  0.29999999329447746       -5.1578858170190228E-002  0.16647971358426170        1.5187936822619204E-002
  0.30999999307096004       -5.3243655268821730E-002  0.16594727704347437        1.5186692792264382E-002
  0.31999999284744263       -5.4903128002164368E-002  0.16539824577572454        1.5185466585054513E-002
  0.32999999262392521       -5.6557110422952223E-002  0.16483267468413651        1.5184258691460194E-002
  0.33999999240040779       -5.8205437132950615E-002  0.16425062032581694        1.5183069594626768E-002
  0.34999999217689037       -5.9847943299495908E-002  0.16365214090619903        1.5181899770181050E-002
  0.35999999195337296       -6.1484464671978795E-002  0.16303729627322208        1.5180749686041103E-002
  0.36999999172985554       -6.3114837598269344E-002  0.16240614791134667        1.5179619802229063E-002
  0.37999999150633812       -6.4738899041082210E-002  0.16175875893540612        1.5178510570687132E-002
  0.38999999128282070       -6.6356486594280367E-002  0.16109519408429515        1.5177422435096817E-002
  0.39999999105930328       -6.7967438499115740E-002  0.16041551971449591        1.5176355830701455E-002
  0.40999999083578587       -6.9571593660405037E-002  0.15971980379344233        1.5175311184132114E-002
  0.41999999061226845       -7.1168791662639300E-002  0.15900811589272340        1.5174288913236956E-002
  0.42999999038875103       -7.2758872786025455E-002  0.15828052718112604        1.5173289426914108E-002
  0.43999999016523361       -7.4341678022458266E-002  0.15753711041751811        1.5172313124948074E-002
  0.44999998994171619       -7.5917049091421163E-002  0.15677793994357267        1.5171360397849866E-002
  0.45999998971819878       -7.7484828455814295E-002  0.15600309167633372        1.5170431626700776E-002
  0.46999998949468136       -7.9044859337708218E-002  0.15521264310062455        1.5169527182999964E-002
  0.47999998927116394       -8.0596985734021728E-002  0.15440667326129917        1.5168647428515852E-002
  0.48999998904764652       -8.2141052432122136E-002  0.15358526275533790        1.5167792715141411E-002
  0.49999998882412910       -8.3676905025346540E-002  0.15274849372378768        1.5166963384753434E-002
  0.50999998860061169       -8.5204389928442467E-002  0.15189644984354791        1.5166159769075767E-002
  0.51999998837709427       -8.6723354392926444E-002  0.15102921631900282        1.5165382189546630E-002
  0.52999998815357685       -8.8233646522358808E-002  0.15014687987350098        1.5164630957190046E-002
  0.53999998793005943       -8.9735115287533376E-002  0.14924952874068301        1.5163906372491435E-002
  0.54999998770654202       -9.1227610541580337E-002  0.14833725265565817        1.5163208725277414E-002
  0.55999998748302460       -9.2710983034980959E-002  0.14741014284603088        1.5162538294599879E-002
  0.56999998725950718       -9.4185084430492533E-002  0.14646829202277795        1.5161895348624383E-002
  0.57999998703598976       -9.5649767317982096E-002  0.14551179437097753        1.5161280144522882E-002
  0.58999998681247234       -9.7104885229167451E-002  0.14454074554039048        1.5160692928370845E-002
  0.59999998658895493       -9.8550292652263977E-002  0.14355524263589556        1.5160133935048861E-002
  0.60999998636543751       -9.9985845046535834E-002  0.14255538420777877        1.5159603388148649E-002
  0.61999998614192009      -0.10141139885675000       0.14154127024187849        1.5159101499883657E-002
  0.62999998591840267      -0.10282681152753186       0.14051300214958676        1.5158628471004167E-002
  0.63999998569488525      -0.10423194151762062       0.13947068275770821        1.5158184490716986E-002
  0.64999998547136784      -0.10562664831402357       0.13841441629817738        1.5157769736609787E-002
  0.65999998524785042      -0.10701079244606732       0.13734430839763548        1.5157384374580050E-002
  0.66999998502433300      -0.10838423549934482       0.13626046606686779        1.5157028558768732E-002
  0.67999998480081558      -0.10974684012955692       0.13516299769010254        1.5156702431498595E-002
  0.68999998457729816      -0.11109847007624667       0.13405201301417252        1.5156406123217277E-002
  0.69999998435378075      -0.11243899017642543       0.13292762313754033        1.5156139752445123E-002
  0.70999998413026333      -0.11376826637808919       0.13178994049918863        1.5155903425727767E-002
  0.71999998390674591      -0.11508616575362374       0.13063907886737616        1.5155697237593543E-002
