   0.00000000       100.000000       0.00000000       0.00000000      -9.98432655E-03   14.1421356    
   1.00000005E-03   99.9858551       1.41421361E-02   5.00000024E-04  -14.1471357       14.1421356    
   2.00000009E-03   99.9716949       2.82842722E-02   1.00000005E-03  -14.1571360       14.1421356    
   3.00000003E-03   99.9575272       4.24264073E-02   1.50000001E-03  -14.1671362       14.1421356    
   4.00000019E-03   99.9433517       5.65685444E-02   2.00000009E-03  -14.1771364       14.1421356    
   5.00000035E-03   99.9291611       7.07106814E-02   2.50000018E-03  -14.1871367       14.1421356    
   6.00000052E-03   99.9149628       8.48528147E-02   3.00000026E-03  -14.1971369       14.1421356    
   7.00000068E-03   99.9007568       9.89949480E-02   3.50000034E-03  -14.2071371       14.1421356    
   8.00000038E-03   99.8865433      0.113137081       4.00000019E-03  -14.2171373       14.1421356    
   9.00000054E-03   99.8723145      0.127279222       4.50000027E-03  -14.2271376       14.1421356    
   1.00000007E-02   99.8580780      0.141421363       5.00000035E-03  -14.2371378       14.1421356    
   1.10000009E-02   99.8438339      0.155563504       5.50000044E-03  -14.2471380       14.1421356    
   1.20000010E-02   99.8295746      0.169705644       6.00000052E-03  -14.2571383       14.1421356    
   1.30000012E-02   99.8153076      0.183847785       6.50000060E-03  -14.2671385       14.1421356    
   1.40000014E-02   99.8010330      0.197989926       7.00000068E-03  -14.2771387       14.1421356    
   1.50000015E-02   99.7867432      0.212132066       7.50000076E-03  -14.2871389       14.1421356    
   1.60000008E-02   99.7724457      0.226274207       8.00000038E-03  -14.2971392       14.1421356    
   1.70000009E-02   99.7581406      0.240416348       8.50000046E-03  -14.3071394       14.1421356    
   1.80000011E-02   99.7438202      0.254558474       9.00000054E-03  -14.3171396       14.1421356    
   1.90000013E-02   99.7294922      0.268700600       9.50000063E-03  -14.3271399       14.1421356    
   2.00000014E-02   99.7151566      0.282842726       1.00000007E-02  -14.3371401       14.1421356    
   2.10000016E-02   99.7008057      0.296984851       1.05000008E-02  -14.3471403       14.1421356    
   2.20000017E-02   99.6864471      0.311126977       1.10000009E-02  -14.3571405       14.1421356    
   2.30000019E-02   99.6720810      0.325269103       1.15000010E-02  -14.3671408       14.1421356    
   2.40000021E-02   99.6577072      0.339411229       1.20000010E-02  -14.3771410       14.1421356    
   2.50000022E-02   99.6433182      0.353553355       1.25000011E-02  -14.3871412       14.1421356    
   2.60000024E-02   99.6289215      0.367695481       1.30000012E-02  -14.3971415       14.1421356    
   2.70000026E-02   99.6145172      0.381837606       1.35000013E-02  -14.4071417       14.1421356    
   2.80000027E-02   99.6000977      0.395979732       1.40000014E-02  -14.4171419       14.1421356    
   2.90000029E-02   99.5856705      0.410121858       1.45000014E-02  -14.4271421       14.1421356    
   3.00000031E-02   99.5712357      0.424263984       1.50000015E-02  -14.4371424       14.1421356    
   3.10000032E-02   99.5567856      0.438406110       1.55000016E-02  -14.4471426       14.1421356    
