   0.00000000       100.000000       0.00000000       0.00000000      -1.40960701E-03   7.07106781    
   1.00000005E-03   99.9929276       7.07106804E-03   5.00000024E-04  -7.07606792       7.07106781    
   2.00000009E-03   99.9858398       1.41421361E-02   1.00000005E-03  -7.08606815       7.07106781    
   3.00000003E-03   99.9787445       2.12132037E-02   1.50000001E-03  -7.09606838       7.07106781    
   4.00000019E-03   99.9716415       2.82842722E-02   2.00000009E-03  -7.10606861       7.07106781    
   5.00000035E-03   99.9645233       3.53553407E-02   2.50000018E-03  -7.11606884       7.07106781    
   6.00000052E-03   99.9573975       4.24264073E-02   3.00000026E-03  -7.12606907       7.07106781    
   7.00000068E-03   99.9502640       4.94974740E-02   3.50000034E-03  -7.13606930       7.07106781    
   8.00000038E-03   99.9431152       5.65685406E-02   4.00000019E-03  -7.14606953       7.07106781    
   9.00000054E-03   99.9359589       6.36396110E-02   4.50000027E-03  -7.15606976       7.07106781    
   1.00000007E-02   99.9287949       7.07106814E-02   5.00000035E-03  -7.16606998       7.07106781    
   1.10000009E-02   99.9216156       7.77817518E-02   5.50000044E-03  -7.17607021       7.07106781    
   1.20000010E-02   99.9144287       8.48528221E-02   6.00000052E-03  -7.18607044       7.07106781    
   1.30000012E-02   99.9072342       9.19238925E-02   6.50000060E-03  -7.19607067       7.07106781    
   1.40000014E-02   99.9000244       9.89949629E-02   7.00000068E-03  -7.20607090       7.07106781    
   1.50000015E-02   99.8928070      0.106066033       7.50000076E-03  -7.21607113       7.07106781    
   1.60000008E-02   99.8855820      0.113137104       8.00000038E-03  -7.22607136       7.07106781    
   1.70000009E-02   99.8783493      0.120208174       8.50000046E-03  -7.23607159       7.07106781    
   1.80000011E-02   99.8711014      0.127279237       9.00000054E-03  -7.24607182       7.07106781    
   1.90000013E-02   99.8638458      0.134350300       9.50000063E-03  -7.25607204       7.07106781    
   2.00000014E-02   99.8565826      0.141421363       1.00000007E-02  -7.26607227       7.07106781    
   2.10000016E-02   99.8493042      0.148492426       1.05000008E-02  -7.27607250       7.07106781    
   2.20000017E-02   99.8420181      0.155563489       1.10000009E-02  -7.28607273       7.07106781    
   2.30000019E-02   99.8347244      0.162634552       1.15000010E-02  -7.29607296       7.07106781    
   2.40000021E-02   99.8274155      0.169705614       1.20000010E-02  -7.30607319       7.07106781    
   2.50000022E-02   99.8200989      0.176776677       1.25000011E-02  -7.31607342       7.07106781    
   2.60000024E-02   99.8127747      0.183847740       1.30000012E-02  -7.32607365       7.07106781    
   2.70000026E-02   99.8054352      0.190918803       1.35000013E-02  -7.33607388       7.07106781    
   2.80000027E-02   99.7980881      0.197989866       1.40000014E-02  -7.34607410       7.07106781    
   2.90000029E-02   99.7907333      0.205060929       1.45000014E-02  -7.35607433       7.07106781    
   3.00000031E-02   99.7833710      0.212131992       1.50000015E-02  -7.36607456       7.07106781    
   3.10000032E-02   99.7759933      0.219203055       1.55000016E-02  -7.37607479       7.07106781    
   3.20000015E-02   99.7686081      0.226274118       1.60000008E-02  -7.38607502       7.07106781    
   3.29999998E-02   99.7612152      0.233345181       1.64999999E-02  -7.39607525       7.07106781    
   3.39999981E-02   99.7538071      0.240416244       1.69999991E-02  -7.40607548       7.07106781    
   3.49999964E-02   99.7463913      0.247487307       1.74999982E-02  -7.41607571       7.07106781    
   3.59999947E-02   99.7389679      0.254558384       1.79999974E-02  -7.42607594       7.07106781    
   3.69999930E-02   99.7315292      0.261629462       1.84999965E-02  -7.43607616       7.07106781    
   3.79999913E-02   99.7240829      0.268700540       1.89999957E-02  -7.44607639       7.07106781    
   3.89999896E-02   99.7166290      0.275771618       1.94999948E-02  -7.45607662       7.07106781    
   3.99999879E-02   99.7091599      0.282842696       1.99999940E-02  -7.46607685       7.07106781    
   4.09999862E-02   99.7016830      0.289913774       2.04999931E-02  -7.47607708       7.07106781    
   4.19999845E-02   99.6941986      0.296984851       2.09999923E-02  -7.48607731       7.07106781    
   4.29999828E-02   99.6866989      0.304055929       2.14999914E-02  -7.49607754       7.07106781    
   4.39999811E-02   99.6791916      0.311127007       2.19999906E-02  -7.50607777       7.07106781    
   4.49999794E-02   99.6716766      0.318198085       2.24999897E-02  -7.51607800       7.07106781    
   4.59999777E-02   99.6641541      0.325269163       2.29999889E-02  -7.52607822       7.07106781    
   4.69999760E-02   99.6566162      0.332340240       2.34999880E-02  -7.53607845       7.07106781    
   4.79999743E-02   99.6490707      0.339411318       2.39999872E-02  -7.54607868       7.07106781    
   4.89999726E-02   99.6415176      0.346482396       2.44999863E-02  -7.55607891       7.07106781    
   4.99999709E-02   99.6339493      0.353553474       2.49999855E-02  -7.56607914       7.07106781    
   5.09999692E-02   99.6263733      0.360624552       2.54999846E-02  -7.57607937       7.07106781    
   5.19999675E-02   99.6187897      0.367695630       2.59999838E-02  -7.58607960       7.07106781    
