   400.000000       1.00000000    
   402.000000       1.00000000    
   406.000000       2.00000000    
   408.000000       2.00000000    
   410.000000       4.00000000    
   414.000000       2.00000000    
   416.000000       1.00000000    
   418.000000       5.00000000    
   420.000000       2.00000000    
   422.000000       8.00000000    
   424.000000       3.00000000    
   426.000000       8.00000000    
   428.000000       13.0000000    
   430.000000       12.0000000    
   432.000000       14.0000000    
   434.000000       19.0000000    
   436.000000       18.0000000    
   438.000000       33.0000000    
   440.000000       24.0000000    
   442.000000       33.0000000    
   444.000000       44.0000000    
   446.000000       54.0000000    
   448.000000       53.0000000    
   450.000000       64.0000000    
   452.000000       57.0000000    
   454.000000       80.0000000    
   456.000000       66.0000000    
   458.000000       82.0000000    
   460.000000       98.0000000    
   462.000000       99.0000000    
   464.000000       96.0000000    
   466.000000       140.000000    
   468.000000       160.000000    
   470.000000       158.000000    
   472.000000       169.000000    
   474.000000       194.000000    
   476.000000       194.000000    
   478.000000       192.000000    
   480.000000       229.000000    
   482.000000       253.000000    
   484.000000       248.000000    
   486.000000       238.000000    
   488.000000       259.000000    
   490.000000       260.000000    
   492.000000       274.000000    
   494.000000       260.000000    
   496.000000       267.000000    
   498.000000       269.000000    
   500.000000       320.000000    
   502.000000       293.000000    
   504.000000       324.000000    
   506.000000       296.000000    
   508.000000       298.000000    
   510.000000       279.000000    
   512.000000       260.000000    
   514.000000       241.000000    
   516.000000       249.000000    
   518.000000       251.000000    
   520.000000       234.000000    
   522.000000       207.000000    
   524.000000       193.000000    
   526.000000       169.000000    
   528.000000       170.000000    
   530.000000       167.000000    
   532.000000       148.000000    
   534.000000       119.000000    
   536.000000       119.000000    
   538.000000       120.000000    
   540.000000       109.000000    
   542.000000       90.0000000    
   544.000000       79.0000000    
   546.000000       92.0000000    
   548.000000       76.0000000    
   550.000000       48.0000000    
   552.000000       44.0000000    
   554.000000       32.0000000    
   556.000000       42.0000000    
   558.000000       24.0000000    
   560.000000       19.0000000    
   562.000000       26.0000000    
   564.000000       19.0000000    
   566.000000       13.0000000    
   568.000000       12.0000000    
   570.000000       10.0000000    
   572.000000       6.00000000    
   574.000000       8.00000000    
   576.000000       6.00000000    
   578.000000       6.00000000    
   580.000000       4.00000000    
   582.000000       5.00000000    
   584.000000       3.00000000    
   586.000000       3.00000000    
   592.000000       1.00000000    
   594.000000       1.00000000    
   596.000000       1.00000000    
   598.000000       1.00000000    
