  0.36761886617633621       0.24411588239613935     
  0.32834938622084425       0.35135341120526126     
  0.27742421616336382       0.44611865698556513     
  0.21894510865315150       0.52873661267717209     
  0.15585410765340896       0.60021717892590687     
   9.0182945848986215E-002  0.66176116498001325     
   2.3316714877324830E-002  0.71453575060149410     
  -4.3801435646008767E-002  0.75959031533271004     
 -0.11052698894488122       0.79783658610896846     
 -0.17641751138092518       0.83005520536540711     
 -0.24116831211055215       0.85691136412869962     
 -0.30456948334729766       0.87897206348983314     
 -0.36647698323566014       0.89672210318528112     
 -0.42679295844288856       0.91057788642091719     
 -0.48545219436179687       0.92089895773203390     
 -0.54241267304037222       0.92799750004805770     
 -0.59764891793874397       0.93214610273866960     
 -0.65114725264098083       0.93358410700332906     
 -0.70290238988162290       0.93252279726656595     
 -0.75291495584580836       0.92914966235386143     
 -0.80118967908965533       0.92363190809963691     
 -0.84773405644938460       0.91611936695245599     
 -0.89255736438651334       0.90674692054616846     
 -0.93566992254209946       0.89563652747322042     
 -0.97708254276304130       0.88289892968627637     
  -1.0168061153712598       0.86863509612681955     
  -1.0548512975102076       0.85293745051157976     
  -1.0912282777131790       0.83589092102088891     
  -1.1259465975329643       0.81757384238509367     
  -1.1590150159276367       0.79805873512996439     
  -1.1904414056457626       0.77741298218807242     
  -1.2202326734663591       0.75569941945346764     
  -1.2483946980840488       0.73297685395294965     
  -1.2749322808716916       0.70930052097501073     
  -1.2998491058322494       0.68472248961797066     
  -1.3231477058629026       0.65929202469937753     
  -1.3448294330656669       0.63305591173736731     
  -1.3648944312996458       0.60605875071513315     
  -1.3833416095170736       0.57834322352799405     
  -1.4001686146853340       0.54995033935435056     
  -1.4153718032901035       0.52091966166014469     
  -1.4289462105554722       0.49128952012027888     
  -1.4408855166163477       0.46109721040349388     
  -1.4511820089448555       0.43037918450699042     
  -1.4598265403718895       0.39917123413427968     
  -1.4668084820619047       0.36750866947772692     
  -1.4721156707967367       0.33542649569170002     
  -1.4757343499049722       0.30295958932098133     
  -1.4776491031387682       0.27014287698200901     
  -1.4778427807510299       0.23701151868350726     
  -1.4762964169631334       0.20360109832225071     
  -1.4729891379372155       0.16994782410563425     
  -1.4678980592776321       0.13608874194476747     
  -1.4609981719836609       0.10206196524277310     
  -1.4522622156602703        6.7906924989832931E-002
  -1.4416605376666138        3.3664644691570073E-002
  -1.4291609367445650       -6.2195457039260964E-004
  -1.4147284895252221       -3.4907712679649837E-002
  -1.3983253581653985       -6.9144845150653791E-002
  -1.3799105772277944      -0.10328250492187384     
  -1.3594398178026368      -0.13726628036771490     
  -1.3368651267985472      -0.17103761620555993     
