  0.38974053100086770        1.2562191205951400E-002
  0.38922157939598390        1.8832832652312757E-002
  0.38844294534845059        2.5090909132485052E-002
  0.38740429957876771        3.1332190532267920E-002
  0.38610516827053981        3.7552404580621111E-002
  0.38454493192305500        4.3747223677344585E-002
  0.38272282384272538        4.9912251297648785E-002
  0.38063792826954418        5.6043007861815305E-002
  0.37828917813390250        6.2134915950251689E-002
  0.37567535243847711        6.8183284734421229E-002
  0.37279507325950950        7.4183293482141976E-002
  0.36964680236171893        8.0129973981304059E-002
  0.36622883742142753        8.6018191708786718E-002
  0.36253930785335192        9.1842625550820761E-002
  0.35857617023809690        9.7597745856693494E-002
  0.35433720334989333       0.10327779057886753     
  0.34982000278783365       0.10887673921847153     
  0.34502197521914824       0.11438828425473030     
  0.33994033225041653       0.11980579968902268     
  0.33457208395265847       0.12512230627740428     
  0.32891403207984032       0.13033043295778352     
  0.32296276303856603       0.13542237389724468     
  0.31671464069107580       0.14038984048849062     
  0.31016579910609410       0.14522400750857961     
  0.30331213541516627       0.14991545251376470     
  0.29614930298939879       0.15445408737594923     
  0.28867270522769017       0.15882908066233464     
  0.28087749034900217       0.16302876931181923     
  0.27275854771668379       0.16704055775897408     
  0.26431050640426107       0.17085080228553484     
  0.25552773695589859       0.17444467792328047     
  0.24640435762375976       0.17780602466932655     
  0.23693424681064523       0.18091716907782251     
  0.22711106405446047       0.18375871642603311     
  0.21692828272488748       0.18630930757380690     
  0.20637923875301259       0.18854533328815604     
  0.19545720131248151       0.19044059712021988     
  0.18415547360603984       0.19196591581608408     
  0.17246753506222404       0.19308864361609887     
  0.16038724072403579       0.19377210353811589     
  0.14790910002547086       0.19397490473823484     
  0.13502866641839995       0.19365012022124189     
  0.12174308281299866       0.19274429355990011     
  0.10805184762400945       0.19119623716276130     
   9.3957895553254012E-002  0.18893557886080772     
   7.9469130900868837E-002  0.18588101023112161     
   6.4600616384891660E-002  0.18193819370593928     
   4.9377717627802943E-002  0.17699730576420056     
   3.3840646922029816E-002  0.17093025016758995     
   1.8051056332916024E-002  0.16358770811437701     
   2.1016106955850751E-003  0.15479647959727702     
  -1.3870196843935121E-002  0.14435816023539508     
  -2.9662476442581052E-002  0.13205135093446876     
  -4.4982398704419252E-002  0.11764170222396009     
  -5.9413478153418700E-002  0.10090747802340287     
  -7.2383793048357889E-002   8.1692300481659721E-002
  -8.3156415489489280E-002   5.9996808704618078E-002
  -9.0884187229333627E-002   3.6104477104889135E-002
  -9.4775549619965149E-002   1.0688100919008781E-002
  -9.4354357913931208E-002  -1.5214613922660655E-002
  -8.9666252356141479E-002  -4.0429290094670174E-002
  -8.1258157651389010E-002  -6.3966673902834392E-002
  -6.9949525370757881E-002  -8.5220745528914260E-002
  -5.6580335825047179E-002 -0.10396440374755003     
  -4.1864134870498039E-002 -0.12023297524358205     
  -2.6347022135480565E-002 -0.13420134379570461     
  -1.0423294037657309E-002 -0.14609857399238363     
   5.6313882524851736E-003 -0.15616027880840636     
   2.1627804313560754E-002 -0.16460624161406665     
   3.7437632665532211E-002 -0.17163211104909515     
   5.2974819461868015E-002 -0.17740806048593591     
   6.8182495979437721E-002 -0.18208050867331696     
