   0.0000000000000000        100.00000000000000        0.0000000000000000        0.0000000000000000       -6.5800355436578823E-003   10.000000000000000     
   1.0000000474974513E-003   99.999994999999529        9.9995004749195652E-003   5.0000002374872565E-004  -5.0000002374872565E-003   9.9994999999688012     
   2.0000000949949026E-003   99.999980000498098        1.9998000999729246E-002   1.0000000474974513E-003  -1.4999500712406822E-002   9.9985000499064096     
   3.0000001424923539E-003   99.999955002495668        2.9995501674424052E-002   1.5000000712461770E-003  -2.4998001237216499E-002   9.9975001998390294     
   4.0000001899898052E-003   99.999920006992099        3.9992002598989010E-002   2.0000000949949026E-003  -3.4995501911911309E-002   9.9965004497566632     
   5.0000002374872565E-003   99.999875014987126        4.9987503873399133E-002   2.5000001187436283E-003  -4.4992002836476266E-002   9.9955007996493102     
   6.0000002849847078E-003   99.999820027480396        5.9982005597619445E-002   3.0000001424923539E-003  -5.4987504110886390E-002   9.9945012495069747     
   7.0000003324821591E-003   99.999755045471474        6.9975507871604975E-002   3.5000001662410796E-003  -6.4982005835106701E-002   9.9935017993196595     
   8.0000003799796104E-003   99.999680069959808        7.9968010795300748E-002   4.0000001899898052E-003  -7.4975508109092232E-002   9.9925024490773691     
   9.0000004274770617E-003   99.999595101944735        8.9959514468641796E-002   4.5000002137385309E-003  -8.4968011032788004E-002   9.9915031987701095     
   1.0000000474974513E-002   99.999500142425518        9.9950018991553161E-002   5.0000002374872565E-003  -9.4959514706129053E-002   9.9905040483878871     
   1.1000000522471964E-002   99.999395192401309       0.10993952446394990        5.5000002612359822E-003 -0.10495001922904042        9.9895049979207098     
   1.2000000569969416E-002   99.999280252871145       0.11992803098573707        6.0000002849847078E-003 -0.11493952470143715        9.9885060473585838     
   1.3000000617466867E-002   99.999155324833993       0.12991553865680971        6.5000003087334335E-003 -0.12492803122322431        9.9875071966915208     
   1.4000000664964318E-002   99.999020409288690       0.13990204757705293        7.0000003324821591E-003 -0.13491553889429697        9.9865084459095304     
   1.5000000712461770E-002   99.998875507233990       0.14988755784634183        7.5000003562308848E-003 -0.14490204781454019        9.9855097950026241     
   1.6000000759959221E-002   99.998720619668546       0.15987206956454147        8.0000003799796104E-003 -0.15488755808382909        9.9845112439608155     
   1.7000000807456672E-002   99.998555747590913       0.16985558283150701        8.5000004037283361E-003 -0.16487206980202873        9.9835127927741176     
   1.8000000854954123E-002   99.998380891999545       0.17983809774708354        9.0000004274770617E-003 -0.17485558306899426        9.9825144414325440     
   1.9000000902451575E-002   99.998196053892784       0.18981961441110623        9.5000004512257874E-003 -0.18483809798457079        9.9815161899261113     
   2.0000000949949026E-002   99.998001234268884       0.19980013292340024        1.0000000474974513E-002 -0.19481961464859349        9.9805180382448349     
   2.1000000997446477E-002   99.997796434126002       0.20977965338378074        1.0500000498723239E-002 -0.20480013316088749        9.9795199863787332     
   2.2000001044943929E-002   99.997581654462181       0.21975817589205293        1.1000000522471964E-002 -0.21477965362126800        9.9785220343178249     
   2.3000001092441380E-002   99.997356896275377       0.22973570054801204        1.1500000546220690E-002 -0.22475817612954019        9.9775241820521288     
   2.4000001139938831E-002   99.997122160563436       0.23971222745144327        1.2000000569969416E-002 -0.23473570078549930        9.9765264295716651     
   2.5000001187436283E-002   99.996877448324128       0.24968775670212193        1.2500000593718141E-002 -0.24471222768893053        9.9755287768664562     
   2.6000001234933734E-002   99.996622760555084       0.25966228839981326        1.3000000617466867E-002 -0.25468775693960916        9.9745312239265242     
   2.7000001282431185E-002   99.996358098253879       0.26963582264427260        1.3500000641215593E-002 -0.26466228863730051        9.9735337707418914     
   2.8000001329928637E-002   99.996083462417957       0.27960835953524527        1.4000000664964318E-002 -0.27463582288175986        9.9725364173025834     
   2.9000001377426088E-002   99.995798854044665       0.28957989917246657        1.4500000688713044E-002 -0.28460835977273252        9.9715391635986261     
   3.0000001424923539E-002   99.995504274131264       0.29955044165566197        1.5000000712461770E-002 -0.29457989940995383        9.9705420096200452     
   3.1000001472420990E-002   99.995199723674901       0.30951998708454681        1.5500000736210495E-002 -0.30455044189314923        9.9695449553568682     
   3.2000001519918442E-002   99.994885203672638       0.31948853555882656        1.6000000759959221E-002 -0.31451998732203407        9.9685480007991245     
   3.3000001567415893E-002   99.994560715121423       0.32945608717819669        1.6500000783707947E-002 -0.32448853579631382        9.9675511459368416     
   3.4000001614913344E-002   99.994226259018120       0.33942264204234268        1.7000000807456672E-002 -0.33445608741568394        9.9665543907600522     
   3.5000001662410796E-002   99.993881836359478       0.34938820025094008        1.7500000831205398E-002 -0.34442264227982994        9.9655577352587859     
   3.6000001709908247E-002   99.993527448142160       0.35935276190365439        1.8000000854954123E-002 -0.35438820048842734        9.9645611794230771     
   3.7000001757405698E-002   99.993163095362718       0.36931632710014128        1.8500000878702849E-002 -0.36435276214114165        9.9635647232429569     
   3.8000001804903150E-002   99.992788779017602       0.37927889594004638        1.9000000902451575E-002 -0.37431632733762854        9.9625683667084619     
   3.9000001852400601E-002   99.992404500103177       0.38924046852300531        1.9500000926200300E-002 -0.38427889617753364        9.9615721098096266     
   4.0000001899898052E-002   99.992010259615697       0.39920104494864378        2.0000000949949026E-002 -0.39424046876049257        9.9605759525364874     
   4.1000001947395504E-002   99.991606058551312       0.40916062531657754        2.0500000973697752E-002 -0.40420104518613104        9.9595798948790808     
   4.2000001994892955E-002   99.991191897906091       0.41911920972641237        2.1000000997446477E-002 -0.41416062555406480        9.9585839368274467     
   4.3000002042390406E-002   99.990767778675988       0.42907679827774403        2.1500001021195203E-002 -0.42411920996389962        9.9575880783716233     
   4.4000002089887857E-002   99.990333701856855       0.43903339107015843        2.2000001044943929E-002 -0.43407679851523129        9.9565923195016524     
   4.5000002137385309E-002   99.989889668444462       0.44898898820323146        2.2500001068692654E-002 -0.44403339130764569        9.9555966602075738     
   4.6000002184882760E-002   99.989435679434465       0.45894358977652910        2.3000001092441380E-002 -0.45398898844071872        9.9546011004794313     
   4.7000002232380211E-002   99.988971735822417       0.46889719588960727        2.3500001116190106E-002 -0.46394359001401636        9.9536056403072681     
   4.8000002279877663E-002   99.988497838603777       0.47884980664201204        2.4000001139938831E-002 -0.47389719612709452        9.9526102796811280     
   4.9000002327375114E-002   99.988013988773915       0.48880142213327943        2.4500001163687557E-002 -0.48384980687949930        9.9516150185910561     
   5.0000002374872565E-002   99.987520187328087       0.49875204246293559        2.5000001187436283E-002 -0.49380142237076668        9.9506198570270996     
   5.1000002422370017E-002   99.987016435261467       0.50870166773049674        2.5500001211185008E-002 -0.50375204270042284        9.9496247949793073     
   5.2000002469867468E-002   99.986502733569097       0.51865029803546903        2.6000001234933734E-002 -0.51370166796798400        9.9486298324377245     
   5.3000002517364919E-002   99.985979083245951       0.52859793347734874        2.6500001258682460E-002 -0.52365029827295628        9.9476349693924018     
   5.4000002564862370E-002   99.985445485286888       0.53854457415562218        2.7000001282431185E-002 -0.53359793371483599        9.9466402058333898     
   5.5000002612359822E-002   99.984901940686683       0.54849022016976579        2.7500001306179911E-002 -0.54354457439310944        9.9456455417507410     
   5.6000002659857273E-002   99.984348450439981       0.55843487161924588        2.8000001329928637E-002 -0.55349022040725304        9.9446509771345060     
   5.7000002707354724E-002   99.983785015541358       0.56837852860351901        2.8500001353677362E-002 -0.56343487185673313        9.9436565119747389     
   5.8000002754852176E-002   99.983211636985288       0.57832119122203163        2.9000001377426088E-002 -0.57337852884100626        9.9426621462614939     
   5.9000002802349627E-002   99.982628315766121       0.58826285957422031        2.9500001401174814E-002 -0.58332119145951888        9.9416678799848270     
   6.0000002849847078E-002   99.982035052878132       0.59820353375951174        3.0000001424923539E-002 -0.59326285981170757        9.9406737131347942     
   6.1000002897344530E-002   99.981431849315484       0.60814321387732262        3.0500001448672265E-002 -0.60320353399699900        9.9396796457014531     
   6.2000002944841981E-002   99.980818706072242       0.61808190002705976        3.1000001472420990E-002 -0.61314321411480988        9.9386856776748616     
   6.3000002992339432E-002   99.980195624142382       0.62801959230811988        3.1500001496169716E-002 -0.62308190026454702        9.9376918090450772     
   6.4000003039836884E-002   99.979562604519771       0.63795629081988992        3.2000001519918442E-002 -0.63301959254560713        9.9366980398021632     
   6.5000003087334335E-002   99.978919648198172       0.64789199566174671        3.2500001543667167E-002 -0.64295629105737717        9.9357043699361789     
   6.6000003134831786E-002   99.978266756171266       0.65782670693305734        3.3000001567415893E-002 -0.65289199589923397        9.9347107994371875     
