   0.0000000000000000        100.00000000000000        0.0000000000000000        0.0000000000000000     
   1.0000000474974513E-003   99.985853570810932        1.4141429188587453E-002   5.0000002374872565E-004
   2.0000000949949026E-003   99.971698556263931        2.8281444234167806E-002   1.5000000712461770E-003
   3.0000001424923539E-003   99.957534957217518        4.2420045278155370E-002   2.5000001187436283E-003
   4.0000001899898052E-003   99.943362774530144        5.6557232461950310E-002   3.5000001662410796E-003
   5.0000002374872565E-003   99.929182009060185        7.0693005926938654E-002   4.5000002137385309E-003
   6.0000002849847078E-003   99.914992661665906        8.4827365814492295E-002   5.5000002612359822E-003
   7.0000003324821591E-003   99.900794733205501        9.8960312265968992E-002   6.5000003087334335E-003
   8.0000003799796104E-003   99.886588224537093       0.11309184542271235        7.5000003562308848E-003
   9.0000004274770617E-003   99.872373136518689       0.12722196542605185        8.5000004037283361E-003
   1.0000000474974513E-002   99.858149470008229       0.14135067241730284        9.5000004512257874E-003
   1.1000000522471964E-002   99.843917225863549       0.15547796653776655        1.0500000498723239E-002
   1.2000000569969416E-002   99.829676404942418       0.16960384792873007        1.1500000546220690E-002
   1.3000000617466867E-002   99.815427008102532       0.18372831673146633        1.2500000593718141E-002
   1.4000000664964318E-002   99.801169036201458       0.19785137308723422        1.3500000641215593E-002
   1.5000000712461770E-002   99.786902490096722       0.21197301713727837        1.4500000688713044E-002
   1.6000000759959221E-002   99.772627370645736       0.22609324902282940        1.5500000736210495E-002
   1.7000000807456672E-002   99.758343678705828       0.24021206888510377        1.6500000783707947E-002
   1.8000000854954123E-002   99.744051415134251       0.25432947686530383        1.7500000831205398E-002
   1.9000000902451575E-002   99.729750580788178       0.26844547310461775        1.8500000878702849E-002
   2.0000000949949026E-002   99.715441176524678       0.28256005774421966        1.9500000926200300E-002
   2.1000000997446477E-002   99.701123203200737       0.29667323092526954        2.0500000973697752E-002
   2.2000001044943929E-002   99.686796661673270       0.31078499278891325        2.1500001021195203E-002
   2.3000001092441380E-002   99.672461552799092       0.32489534347628257        2.2500001068692654E-002
   2.4000001139938831E-002   99.658117877434947       0.33900428312849507        2.3500001116190106E-002
   2.5000001187436283E-002   99.643765636437479       0.35311181188665430        2.4500001163687557E-002
   2.6000001234933734E-002   99.629404830663248       0.36721792989184970        2.5500001211185008E-002
   2.7000001282431185E-002   99.615035460968727       0.38132263728515658        2.6500001258682460E-002
   2.8000001329928637E-002   99.600657528210320       0.39542593420763611        2.7500001306179911E-002
