   0.0000000000000000        100.00000000000000        0.0000000000000000        10.000000000000000     
   1.0000000474974513E-003   100.00999495047449        5.0000002374872565E-004   9.9949499997612552     
   2.0000000949949026E-003   100.01997980099853        1.5000000712461770E-003   9.9848500497837698     
   3.0000001424923539E-003   100.02995455167311        2.5000001187436283E-003   9.9747502008057864     
   4.0000001899898052E-003   100.03991920259924        3.5000001662410796E-003   9.9646504528262962     
   5.0000002374872565E-003   100.04987375387789        4.5000002137385309E-003   9.9545508058442884     
   6.0000002849847078E-003   100.05981820561009        5.5000002612359822E-003   9.9444512598587522     
   7.0000003324821591E-003   100.06975255789681        6.5000003087334335E-003   9.9343518148686787     
   8.0000003799796104E-003   100.07967681083906        7.5000003562308848E-003   9.9242524708730571     
   9.0000004274770617E-003   100.08959096453783        8.5000004037283361E-003   9.9141532278708784     
   1.0000000474974513E-002   100.09949501909411        9.5000004512257874E-003   9.9040540858611319     
   1.1000000522471964E-002   100.10938897460889        1.0500000498723239E-002   9.8939550448428086     
   1.2000000569969416E-002   100.11927283118317        1.1500000546220690E-002   9.8838561048148978     
   1.3000000617466867E-002   100.12914658891792        1.2500000593718141E-002   9.8737572657763906     
   1.4000000664964318E-002   100.13901024791414        1.3500000641215593E-002   9.8636585277262760     
   1.5000000712461770E-002   100.14886380827282        1.4500000688713044E-002   9.8535598906635435     
   1.6000000759959221E-002   100.15870727009495        1.5500000736210495E-002   9.8434613545871841     
   1.7000000807456672E-002   100.16854063348151        1.6500000783707947E-002   9.8333629194961887     
   1.8000000854954123E-002   100.17836389853348        1.7500000831205398E-002   9.8232645853895466     
   1.9000000902451575E-002   100.18817706535184        1.8500000878702849E-002   9.8131663522662489     
   2.0000000949949026E-002   100.19798013403758        1.9500000926200300E-002   9.8030682201252848     
   2.1000000997446477E-002   100.20777310469168        2.0500000973697752E-002   9.7929701889656435     
   2.2000001044943929E-002   100.21755597741513        2.1500001021195203E-002   9.7828722587863162     
   2.3000001092441380E-002   100.22732875230889        2.2500001068692654E-002   9.7727744295862937     
   2.4000001139938831E-002   100.23709142947396        2.3500001116190106E-002   9.7626767013645654     
   2.5000001187436283E-002   100.24684400901131        2.4500001163687557E-002   9.7525790741201224     
   2.6000001234933734E-002   100.25658649102191        2.5500001211185008E-002   9.7424815478519537     
   2.7000001282431185E-002   100.26631887560673        2.6500001258682460E-002   9.7323841225590506     
   2.8000001329928637E-002   100.27604116286675        2.7500001306179911E-002   9.7222867982404040     
   2.9000001377426088E-002   100.28575335290294        2.8500001353677362E-002   9.7121895748950031     
   3.0000001424923539E-002   100.29545544581629        2.9500001401174814E-002   9.7020924525218373     
   3.1000001472420990E-002   100.30514744170775        3.0500001448672265E-002   9.6919954311198975     
   3.2000001519918442E-002   100.31482934067830        3.1500001496169716E-002   9.6818985106881748     
   3.3000001567415893E-002   100.32450114282891        3.2500001543667167E-002   9.6718016912256584     
   3.4000001614913344E-002   100.33416284826055        3.3500001591164619E-002   9.6617049727313393     
   3.5000001662410796E-002   100.34381445707417        3.4500001638662070E-002   9.6516083552042087     
   3.6000001709908247E-002   100.35345596937077        3.5500001686159521E-002   9.6415118386432557     
   3.7000001757405698E-002   100.36308738525129        3.6500001733656973E-002   9.6314154230474696     
   3.8000001804903150E-002   100.37270870481669        3.7500001781154424E-002   9.6213191084158431     
   3.9000001852400601E-002   100.38231992816795        3.8500001828651875E-002   9.6112228947473657     
   4.0000001899898052E-002   100.39192105540602        3.9500001876149327E-002   9.6011267820410264     
   4.1000001947395504E-002   100.40151208663185        4.0500001923646778E-002   9.5910307702958164     
   4.2000001994892955E-002   100.41109302194643        4.1500001971144229E-002   9.5809348595107267     
   4.3000002042390406E-002   100.42066386145071        4.2500002018641680E-002   9.5708390496847482     
   4.4000002089887857E-002   100.43022460524563        4.3500002066139132E-002   9.5607433408168703     
   4.5000002137385309E-002   100.43977525343216        4.4500002113636583E-002   9.5506477329060839     
   4.6000002184882760E-002   100.44931580611126        4.5500002161134034E-002   9.5405522259513784     
   4.7000002232380211E-002   100.45884626338388        4.6500002208631486E-002   9.5304568199517448     
   4.8000002279877663E-002   100.46836662535098        4.7500002256128937E-002   9.5203615149061740     
   4.9000002327375114E-002   100.47787689211351        4.8500002303626388E-002   9.5102663108136571     
   5.0000002374872565E-002   100.48737706377243        4.9500002351123840E-002   9.5001712076731835     
   5.1000002422370017E-002   100.49686714042866        5.0500002398621291E-002   9.4900762054837440     
   5.2000002469867468E-002   100.50634712218319        5.1500002446118742E-002   9.4799813042443279     
   5.3000002517364919E-002   100.51581700913694        5.2500002493616194E-002   9.4698865039539264     
   5.4000002564862370E-002   100.52527680139086        5.3500002541113645E-002   9.4597918046115304     
   5.5000002612359822E-002   100.53472649904592        5.4500002588611096E-002   9.4496972062161309     
   5.6000002659857273E-002   100.54416610220304        5.5500002636108547E-002   9.4396027087667171     
   5.7000002707354724E-002   100.55359561096317        5.6500002683605999E-002   9.4295083122622820     
   5.8000002754852176E-002   100.56301502542728        5.7500002731103450E-002   9.4194140167018130     
   5.9000002802349627E-002   100.57242434569628        5.8500002778600901E-002   9.4093198220843028     
   6.0000002849847078E-002   100.58182357187113        5.9500002826098353E-002   9.3992257284087408     
   6.1000002897344530E-002   100.59121270405277        6.0500002873595804E-002   9.3891317356741180     
   6.2000002944841981E-002   100.60059174234212        6.1500002921093255E-002   9.3790378438794253     
   6.3000002992339432E-002   100.60996068684014        6.2500002968590707E-002   9.3689440530236539     
   6.4000003039836884E-002   100.61931953764777        6.3500003016088158E-002   9.3588503631057929     
