   0.0000000000000000       0.52459877564579627     
  -1.5025972923160661E-002  0.52414799646817711     
  -2.9514869916550494E-002  0.52326255039047187     
  -4.3463570303926238E-002  0.52195864331049868     
  -5.6869524302886408E-002  0.52025255761954603     
  -6.9730739622646420E-002  0.51816063547762470     
  -8.2045768864081284E-002  0.51569926246671827     
  -9.3813697693599693E-002  0.51288485159881725     
 -0.10503413375378579       0.50973382765663455     
 -0.11570719626630387       0.50626261184623311     
 -0.12583350627626494       0.50248760674232307     
 -0.13541417748205831       0.49842518150866361     
 -0.14445080759050566       0.49409165737781024     
 -0.15294547013405180       0.48950329337634663     
 -0.16090070668451148       0.48467627228370364     
 -0.16831951939659004       0.47962668681467296     
 -0.17520536381393370       0.47437052601773932     
 -0.18156214187078248       0.46892366188336276     
 -0.18739419502333879       0.46330183615832021     
 -0.19270629744666512       0.45752064736413989     
 -0.19750364923522751       0.45159553801951957     
 -0.20179186954804210       0.44554178206839029     
 -0.20557698964270144       0.43937447251695938     
 -0.20886544574629179       0.43310850928462580     
 -0.21166407171530019       0.42675858727509863     
 -0.21398009144099028       0.42033918467535375     
 -0.21582111096133663       0.41386455149123297     
 -0.21719511024539156       0.40734869832951187     
 -0.21811043462085528       0.40080538543714067     
 -0.21857578582057693       0.39424811200908982     
 -0.21860021262867571       0.38769010577681240     
 -0.21819310111188678       0.38114431288976569     
 -0.21736416442656034       0.37462338810272289     
 -0.21612343219642827       0.36813968528175212     
 -0.21448123946076239       0.36170524824175010     
 -0.21244821519684343       0.35533180192830244     
 -0.21003527042471198       0.34903074395640071     
 -0.20725358590594928       0.34281313651819662     
 -0.20411459945171934       0.33668969867151455     
 -0.20062999285847180       0.33067079902029328     
 -0.19681167849254608       0.32476644879748939     
 -0.19267178554742134       0.31898629536026324     
 -0.18822264599951968       0.31333961610649075     
 -0.18347678029029055       0.30783531282081278     
 -0.17844688276378740       0.30248190645755713     
 -0.17314580689009940       0.29728753236695743     
 -0.16758655030583386       0.29225993597015798     
 -0.16178223970337255       0.28740646888754023     
 -0.15574611560086343       0.28273408552395024     
 -0.14949151702488142       0.27824934011344565     
 -0.14303186613741342       0.27395838422523361     
 -0.13638065283832468       0.26986696473153421     
 -0.12955141937376152       0.26598042223719237     
